SHA,Author,Author_Date,Lines of Code (LOC),Non-Comment Lines of Code (NCLOC),Lines of Classes,Average Complexity per Class,No. Classes,Total Complexity of Classes,complexity_raw,accumulative_raw
d2f37377294aa03adb54b55901c81a3c2de7cca1,Andrew,30/4/2013,562,355,73,4.67,5,23.35,23.35,10424.36
212455eb7c9ab5a896675d3598ce5e3a1ce5fc29,Andrew,12/4/2013,562,355,73,4.67,5,23.35,23.35,10447.71
da6f9051ef51f04e5a2db7cf580c20cf514781e9,Zizaco,1/4/2013,562,355,73,4.67,5,23.35,23.35,10471.06
d5d716b230028f4b8165585418016bc13b20819d,Andrew,31/3/2013,562,355,73,4.67,5,23.35,23.35,10494.41
bf2fc59185321ed561ac09b80e417c7b3cb2debf,Zizaco,22/2/2013,541,344,70,4.33,5,21.65,21.65,10516.06
55bc42d8c1b6556206273758d681c00c24a45cfc,Zizaco,11/2/2013,531,334,68,4,5,20,20,10536.06
15e97905220667261652ece3d7067d95697662f9,Zizaco,10/2/2013,523,329,67,4,5,20,20,10556.06
351c2fc1ed5345090652b58bee4ccc1252691e69,Zizaco,8/2/2013,502,318,64,3.67,5,18.35,18.35,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
,,,,,,,,,0,10574.41
